7.41941,0,-22.3811,0.0158301,0,5.50107,t=3.76
7.41957,0,-22.3261,0.0155504,0,5.50107,t=3.77
7.41972,0,-22.2711,0.0152755,0,5.50108,t=3.78
7.41987,0,-22.2161,0.0150056,0,5.50108,t=3.79
7.42002,0,-22.1611,0.0147403,0,5.50109,t=3.8
7.42017,0,-22.106,0.0144798,0,5.50109,t=3.81
7.42031,0,-22.051,0.0142239,0,5.50109,t=3.82
7.42045,0,-21.996,0.0139725,0,5.5011,t=3.83
7.42059,0,-21.941,0.0137256,0,5.5011,t=3.84
7.42072,0,-21.886,0.013483,0,5.50111,t=3.85
7.42086,0,-21.831,0.0132447,0,5.50111,t=3.86
7.42099,0,-21.776,0.0130106,0,5.50112,t=3.87
7.42112,0,-21.721,0.0127806,0,5.50112,t=3.88
7.42125,0,-21.666,0.0125548,0,5.50112,t=3.89
7.42137,0,-21.6109,0.0123329,0,5.50113,t=3.9
7.42149,0,-21.5559,0.0121149,0,5.50113,t=3.91
7.42161,0,-21.5009,0.0119008,0,5.50113,t=3.92
7.42173,0,-21.4459,0.0116904,0,5.50114,t=3.93
7.42185,0,-21.3909,0.0114838,0,5.50114,t=3.94
7.42196,0,-21.3359,0.0112809,0,5.50114,t=3.95
7.42207,0,-21.2809,0.0110815,0,5.50114,t=3.96
7.42218,0,-21.2259,0.0108856,0,5.50115,t=3.97
7.42229,0,-21.1709,0.0106932,0,5.50115,t=3.98
7.4224,0,-21.1158,0.0105042,0,5.50115,t=3.99
7.4225,0,-21.0608,0.0103186,0,5.50115,t=4
7.4226,0,-21.0058,0.0101362,0,5.50116,t=4.01
7.4227,0,-20.9508,0.00995706,0,5.50116,t=4.02
7.4228,0,-20.8958,0.00978108,0,5.50116,t=4.03
7.4229,0,-20.8408,0.00960821,0,5.50116,t=4.04
7.42299,0,-20.7858,0.00943839,0,5.50117,t=4.05
7.42309,0,-20.7308,0.00927158,0,5.50117,t=4.06
7.42318,0,-20.6758,0.00910771,0,5.50117,t=4.07
7.42327,0,-20.6207,0.00894674,0,5.50117,t=4.08
7.42336,0,-20.5657,0.00878861,0,5.50117,t=4.09
7.42344,0,-20.5107,0.00863328,0,5.50118,t=4.1
7.42353,0,-20.4557,0.00848069,0,5.50118,t=4.11
7.42361,0,-20.4007,0.0083308,0,5.50118,t=4.12
7.4237,0,-20.3457,0.00818356,0,5.50118,t=4.13
7.42378,0,-20.2907,0.00803893,0,5.50118,t=4.14
7.42386,0,-20.2357,0.00789684,0,5.50118,t=4.15
7.42394,0,-20.1806,0.00775727,0,5.50118,t=4.16
7.42401,0,-20.1256,0.00762017,0,5.50119,t=4.17
7.42409,0,-20.0706,0.00748549,0,5.50119,t=4.18
7.42416,0,-20.0156,0.00735319,0,5.50119,t=4.19
7.42424,0,-19.9606,0.00722323,0,5.50119,t=4.2
7.42431,0,-19.9056,0.00709556,0,5.50119,t=4.21
7.42438,0,-19.8506,0.00697015,0,5.50119,t=4.22
7.42445,0,-19.7956,0.00684696,0,5.50119,t=4.23
7.42451,0,-19.7406,0.00672595,0,5.50119,t=4.24
7.42458,0,-19.6855,0.00660707,0,5.5012,t=4.25
7.42465,0,-19.6305,0.0064903,0,5.5012,t=4.26
7.42471,0,-19.5755,0.00637558,0,5.5012,t=4.27
7.42477,0,-19.5205,0.0062629,0,5.5012,t=4.28
7.42484,0,-19.4655,0.00615221,0,5.5012,t=4.29
7.4249,0,-19.4105,0.00604347,0,5.5012,t=4.3
7.42496,0,-19.3555,0.00593666,0,5.5012,t=4.31
7.42502,0,-19.3005,0.00583173,0,5.5012,t=4.32
7.42507,0,-19.2454,0.00572866,0,5.5012,t=4.33
7.42513,0,-19.1904,0.00562741,0,5.5012,t=4.34
7.42519,0,-19.1354,0.00552795,0,5.5012,t=4.35
7.42524,0,-19.0804,0.00543025,0,5.50121,t=4.36
7.42529,0,-19.0254,0.00533427,0,5.50121,t=4.37
7.42535,0,-18.9704,0.00523999,0,5.50121,t=4.38
7.4254,0,-18.9154,0.00514738,0,5.50121,t=4.39
7.42545,0,-18.8604,0.0050564,0,5.50121,t=4.4
7.4255,0,-18.8053,0.00496704,0,5.50121,t=4.41
7.42555,0,-18.7503,0.00487925,0,5.50121,t=4.42
7.4256,0,-18.6953,0.00479301,0,5.50121,t=4.43
7.42565,0,-18.6403,0.0047083,0,5.50121,t=4.44
7.42569,0,-18.5853,0.00462508,0,5.50121,t=4.45
7.42574,0,-18.5303,0.00454334,0,5.50121,t=4.46
7.42578,0,-18.4753,0.00446304,0,5.50121,t=4.47
